date,fiscal_year,product_code,customer_code,forecast_quantity
2018-03-01,2018,A2219150203,90013124,19
2018-03-01,2018,A2219150203,90016171,5
2018-03-01,2018,A2219150203,90016172,11
2018-03-01,2018,A2219150203,90016173,7
2018-03-01,2018,A2219150203,90016175,3
2018-03-01,2018,A2219150203,90016176,7
2018-03-01,2018,A2219150203,90022071,174
2018-03-01,2018,A2219150203,90022072,180
2018-03-01,2018,A2219150203,90022073,100
2018-03-01,2018,A2219150203,90022075,89
2018-03-01,2018,A2219150203,90022076,59
2018-03-01,2018,A2219150203,90022077,64
2018-03-01,2018,A2219150203,90022079,124
2018-03-01,2018,A2219150203,90022080,138
2018-03-01,2018,A2219150203,90022081,183
2018-03-01,2018,A2219150203,90022083,67
2018-03-01,2018,A2219150203,90023023,21
2018-03-01,2018,A2219150203,90023024,6
2018-03-01,2018,A2219150203,90023025,45
2018-03-01,2018,A2219150203,90023027,17
2018-03-01,2018,A2219150203,90023028,20
2018-03-01,2018,A2219150203,90023029,29
2018-03-01,2018,A2219150203,90027207,12
2018-03-01,2018,A2918150101,70002017,652
2018-03-01,2018,A2918150101,70003181,74
2018-03-01,2018,A2918150101,70006157,47
2018-03-01,2018,A2918150101,70007199,187
2018-03-01,2018,A2918150101,70008169,223
2018-03-01,2018,A2918150101,70011193,64
2018-03-01,2018,A2918150101,70013125,7
2018-03-01,2018,A2918150101,70016177,2
2018-03-01,2018,A2918150101,70022084,21
2018-03-01,2018,A2918150101,70022085,68
2018-03-01,2018,A2918150101,70023031,22
2018-03-01,2018,A2918150101,70023032,9
2018-03-01,2018,A2918150101,70027208,41
2018-03-01,2018,A2918150101,80001019,69
2018-03-01,2018,A2918150101,80006155,86
2018-03-01,2018,A2918150101,80007195,188
2018-03-01,2018,A2918150101,80007196,846
2018-03-01,2018,A2918150101,90001020,33
2018-03-01,2018,A2918150101,90001021,15
2018-03-01,2018,A2918150101,90002001,707
2018-03-01,2018,A2918150101,90002003,626
2018-03-01,2018,A2918150101,90002004,739
2018-03-01,2018,A2918150101,90002005,423
2018-03-01,2018,A2918150101,90002007,114
2018-03-01,2018,A2918150101,90002008,536
2018-03-01,2018,A2918150101,90002009,283
2018-03-01,2018,A2918150101,90002011,320
2018-03-01,2018,A2918150101,90002012,106
2018-03-01,2018,A2918150101,90002013,133
2018-03-01,2018,A2918150101,90002015,172
2018-03-01,2018,A2918150101,90002016,751
2018-03-01,2018,A2918150101,90003179,70
2018-03-01,2018,A2918150101,90003180,54
2018-03-01,2018,A2918150101,90006153,20
2018-03-01,2018,A2918150101,90006156,38
2018-03-01,2018,A2918150101,90007197,80
2018-03-01,2018,A2918150101,90008164,30
2018-03-01,2018,A2918150101,90008165,103
2018-03-01,2018,A2918150101,90008167,123
2018-03-01,2018,A2918150101,90008168,95
2018-03-01,2018,A2918150101,90011185,39
2018-03-01,2018,A2918150101,90011187,50
2018-03-01,2018,A2918150101,90011188,71
2018-03-01,2018,A2918150101,90011189,56
2018-03-01,2018,A2918150101,90011191,77
2018-03-01,2018,A2918150101,90011192,18
2018-03-01,2018,A2918150101,90013116,3
2018-03-01,2018,A2918150101,90013117,13
2018-03-01,2018,A2918150101,90013119,11
2018-03-01,2018,A2918150101,90013120,2
2018-03-01,2018,A2918150101,90013121,5
2018-03-01,2018,A2918150101,90013123,7
2018-03-01,2018,A2918150101,90013124,17
2018-03-01,2018,A2918150101,90016171,1
2018-03-01,2018,A2918150101,90016172,1
2018-03-01,2018,A2918150101,90016173,2
2018-03-01,2018,A2918150101,90016175,6
2018-03-01,2018,A2918150101,90016176,6
2018-03-01,2018,A2918150101,90022071,18
2018-03-01,2018,A2918150101,90022072,79
2018-03-01,2018,A2918150101,90022073,29
2018-03-01,2018,A2918150101,90022075,35
2018-03-01,2018,A2918150101,90022076,136
2018-03-01,2018,A2918150101,90022077,103
2018-03-01,2018,A2918150101,90022079,55
2018-03-01,2018,A2918150101,90022080,128
2018-03-01,2018,A2918150101,90022081,86
2018-03-01,2018,A2918150101,90022083,106
2018-03-01,2018,A2918150101,90023023,51
2018-03-01,2018,A2918150101,90023024,21
2018-03-01,2018,A2918150101,90023025,20
2018-03-01,2018,A2918150101,90023027,11
2018-03-01,2018,A2918150101,90023028,16
2018-03-01,2018,A2918150101,90023029,30
2018-03-01,2018,A2918150101,90027207,26
2018-03-01,2018,A2918150102,70002017,99
2018-03-01,2018,A2918150102,70003181,124
2018-03-01,2018,A2918150102,70006157,60
2018-03-01,2018,A2918150102,70007199,17
2018-03-01,2018,A2918150102,70008169,179
2018-03-01,2018,A2918150102,70011193,27
2018-03-01,2018,A2918150102,70013125,9
2018-03-01,2018,A2918150102,70016177,2
2018-03-01,2018,A2918150102,70022084,36
2018-03-01,2018,A2918150102,70022085,72
2018-03-01,2018,A2918150102,70023031,34
2018-03-01,2018,A2918150102,70023032,32
2018-03-01,2018,A2918150102,70027208,42
2018-03-01,2018,A2918150102,80001019,37
2018-03-01,2018,A2918150102,80006155,165
2018-03-01,2018,A2918150102,80007195,524
2018-03-01,2018,A2918150102,80007196,256
2018-03-01,2018,A2918150102,90001020,31
2018-03-01,2018,A2918150102,90001021,38
2018-03-01,2018,A2918150102,90002001,156
2018-03-01,2018,A2918150102,90002003,263
2018-03-01,2018,A2918150102,90002004,732
2018-03-01,2018,A2918150102,90002005,118
2018-03-01,2018,A2918150102,90002007,118
2018-03-01,2018,A2918150102,90002008,625
2018-03-01,2018,A2918150102,90002009,646
2018-03-01,2018,A2918150102,90002011,272
2018-03-01,2018,A2918150102,90002012,316
2018-03-01,2018,A2918150102,90002013,360
2018-03-01,2018,A2918150102,90002015,86
2018-03-01,2018,A2918150102,90002016,505
2018-03-01,2018,A2918150102,90003179,111
2018-03-01,2018,A2918150102,90003180,36
2018-03-01,2018,A2918150102,90006153,53
2018-03-01,2018,A2918150102,90006156,22
2018-03-01,2018,A2918150102,90007197,206
2018-03-01,2018,A2918150102,90008164,46
2018-03-01,2018,A2918150102,90008165,156
2018-03-01,2018,A2918150102,90008167,116
2018-03-01,2018,A2918150102,90008168,84
2018-03-01,2018,A2918150102,90011185,32
2018-03-01,2018,A2918150102,90011187,46
2018-03-01,2018,A2918150102,90011188,24
2018-03-01,2018,A2918150102,90011189,10
2018-03-01,2018,A2918150102,90011191,61
2018-03-01,2018,A2918150102,90011192,56
2018-03-01,2018,A2918150102,90013116,15
2018-03-01,2018,A2918150102,90013117,11
2018-03-01,2018,A2918150102,90013119,6
2018-03-01,2018,A2918150102,90013120,6
2018-03-01,2018,A2918150102,90013121,9
2018-03-01,2018,A2918150102,90013123,6
2018-03-01,2018,A2918150102,90013124,17
2018-03-01,2018,A2918150102,90016171,9
2018-03-01,2018,A2918150102,90016172,5
2018-03-01,2018,A2918150102,90016173,1
2018-03-01,2018,A2918150102,90016175,8
2018-03-01,2018,A2918150102,90016176,2
2018-03-01,2018,A2918150102,90022071,96
2018-03-01,2018,A2918150102,90022072,46
2018-03-01,2018,A2918150102,90022073,19
2018-03-01,2018,A2918150102,90022075,146
2018-03-01,2018,A2918150102,90022076,23
2018-03-01,2018,A2918150102,90022077,155
2018-03-01,2018,A2918150102,90022079,50
2018-03-01,2018,A2918150102,90022080,142
2018-03-01,2018,A2918150102,90022081,79
2018-03-01,2018,A2918150102,90022083,42
2018-03-01,2018,A2918150102,90023023,18
2018-03-01,2018,A2918150102,90023024,5
2018-03-01,2018,A2918150102,90023025,16
2018-03-01,2018,A2918150102,90023027,8
2018-03-01,2018,A2918150102,90023028,25
2018-03-01,2018,A2918150102,90023029,37
2018-03-01,2018,A2918150102,90027207,39
2018-03-01,2018,A2918150103,70002017,306
2018-03-01,2018,A2918150103,70003181,70
2018-03-01,2018,A2918150103,70006157,38
2018-03-01,2018,A2918150103,70007199,66
2018-03-01,2018,A2918150103,70008169,101
2018-03-01,2018,A2918150103,70011193,26
2018-03-01,2018,A2918150103,70013125,18
2018-03-01,2018,A2918150103,70016177,5
2018-03-01,2018,A2918150103,70022084,90
2018-03-01,2018,A2918150103,70022085,112
2018-03-01,2018,A2918150103,70023031,19
2018-03-01,2018,A2918150103,70023032,7
2018-03-01,2018,A2918150103,70027208,34
2018-03-01,2018,A2918150103,80001019,51
2018-03-01,2018,A2918150103,80006155,265
2018-03-01,2018,A2918150103,80007195,418
2018-03-01,2018,A2918150103,80007196,102
2018-03-01,2018,A2918150103,90001020,40
2018-03-01,2018,A2918150103,90001021,29
2018-03-01,2018,A2918150103,90002001,615
2018-03-01,2018,A2918150103,90002003,247
2018-03-01,2018,A2918150103,90002004,618
2018-03-01,2018,A2918150103,90002005,460
2018-03-01,2018,A2918150103,90002007,552
2018-03-01,2018,A2918150103,90002008,404
2018-03-01,2018,A2918150103,90002009,338
2018-03-01,2018,A2918150103,90002011,414
2018-03-01,2018,A2918150103,90002012,153
2018-03-01,2018,A2918150103,90002013,746
2018-03-01,2018,A2918150103,90002015,608
2018-03-01,2018,A2918150103,90002016,675
2018-03-01,2018,A2918150103,90003179,104
2018-03-01,2018,A2918150103,90003180,13
2018-03-01,2018,A2918150103,90006153,48
2018-03-01,2018,A2918150103,90006156,10
2018-03-01,2018,A2918150103,90007197,97
2018-03-01,2018,A2918150103,90008164,76
2018-03-01,2018,A2918150103,90008165,175
2018-03-01,2018,A2918150103,90008167,118
2018-03-01,2018,A2918150103,90008168,93
2018-03-01,2018,A2918150103,90011185,21
2018-03-01,2018,A2918150103,90011187,80
2018-03-01,2018,A2918150103,90011188,33
2018-03-01,2018,A2918150103,90011189,50
2018-03-01,2018,A2918150103,90011191,26
2018-03-01,2018,A2918150103,90011192,25
2018-03-01,2018,A2918150103,90013116,8
2018-03-01,2018,A2918150103,90013117,5
2018-03-01,2018,A2918150103,90013119,5
2018-03-01,2018,A2918150103,90013120,2
2018-03-01,2018,A2918150103,90013121,17
2018-03-01,2018,A2918150103,90013123,12
2018-03-01,2018,A2918150103,90013124,6
2018-03-01,2018,A2918150103,90016171,4
2018-03-01,2018,A2918150103,90016172,7
2018-03-01,2018,A2918150103,90016173,2
2018-03-01,2018,A2918150103,90016175,1
2018-03-01,2018,A2918150103,90016176,4
2018-03-01,2018,A2918150103,90022071,90
2018-03-01,2018,A2918150103,90022072,105
2018-03-01,2018,A2918150103,90022073,106
2018-03-01,2018,A2918150103,90022075,118
2018-03-01,2018,A2918150103,90022076,67
2018-03-01,2018,A2918150103,90022077,36
2018-03-01,2018,A2918150103,90022079,128
2018-03-01,2018,A2918150103,90022080,57
2018-03-01,2018,A2918150103,90022081,128
2018-03-01,2018,A2918150103,90022083,154
2018-03-01,2018,A2918150103,90023023,8
2018-03-01,2018,A2918150103,90023024,29
2018-03-01,2018,A2918150103,90023025,7
2018-03-01,2018,A2918150103,90023027,21
2018-03-01,2018,A2918150103,90023028,30
2018-03-01,2018,A2918150103,90023029,20
2018-03-01,2018,A2918150103,90027207,19
2018-03-01,2018,A2918150104,70002017,204
2018-03-01,2018,A2918150104,70003181,55
2018-03-01,2018,A2918150104,70006157,67
2018-03-01,2018,A2918150104,70007199,49
2018-03-01,2018,A2918150104,70008169,26
2018-03-01,2018,A2918150104,70011193,62
2018-03-01,2018,A2918150104,70013125,15
2018-03-01,2018,A2918150104,70016177,4
2018-03-01,2018,A2918150104,70022084,119
2018-03-01,2018,A2918150104,70022085,65
2018-03-01,2018,A2918150104,70023031,12
2018-03-01,2018,A2918150104,70023032,16
2018-03-01,2018,A2918150104,70027208,44
2018-03-01,2018,A2918150104,80001019,139
2018-03-01,2018,A2918150104,80006155,93
2018-03-01,2018,A2918150104,80007195,336
2018-03-01,2018,A2918150104,80007196,401
2018-03-01,2018,A2918150104,90001020,9
2018-03-01,2018,A2918150104,90001021,33
2018-03-01,2018,A2918150104,90002001,139
2018-03-01,2018,A2918150104,90002003,108
2018-03-01,2018,A2918150104,90002004,247
2018-03-01,2018,A2918150104,90002005,120
2018-03-01,2018,A2918150104,90002007,399
2018-03-01,2018,A2918150104,90002008,738
2018-03-01,2018,A2918150104,90002009,644
2018-03-01,2018,A2918150104,90002011,460
2018-03-01,2018,A2918150104,90002012,385
2018-03-01,2018,A2918150104,90002013,264
2018-03-01,2018,A2918150104,90002015,436
2018-03-01,2018,A2918150104,90002016,377
2018-03-01,2018,A2918150104,90003179,59
2018-03-01,2018,A2918150104,90003180,110
2018-03-01,2018,A2918150104,90006153,58
2018-03-01,2018,A2918150104,90006156,46
2018-03-01,2018,A2918150104,90007197,27
2018-03-01,2018,A2918150104,90008164,27
2018-03-01,2018,A2918150104,90008165,27
2018-03-01,2018,A2918150104,90008167,125
2018-03-01,2018,A2918150104,90008168,118
2018-03-01,2018,A2918150104,90011185,71
2018-03-01,2018,A2918150104,90011187,27
2018-03-01,2018,A2918150104,90011188,33
2018-03-01,2018,A2918150104,90011189,23
2018-03-01,2018,A2918150104,90011191,41
2018-03-01,2018,A2918150104,90011192,43
2018-03-01,2018,A2918150104,90013116,14
2018-03-01,2018,A2918150104,90013117,3
2018-03-01,2018,A2918150104,90013119,9
2018-03-01,2018,A2918150104,90013120,12
2018-03-01,2018,A2918150104,90013121,17
2018-03-01,2018,A2918150104,90013123,14
2018-03-01,2018,A2918150104,90013124,8
2018-03-01,2018,A2918150104,90016171,3
2018-03-01,2018,A2918150104,90016172,2
2018-03-01,2018,A2918150104,90016173,3
2018-03-01,2018,A2918150104,90016175,8
2018-03-01,2018,A2918150104,90016176,6
2018-03-01,2018,A2918150104,90022071,120
2018-03-01,2018,A2918150104,90022072,32
2018-03-01,2018,A2918150104,90022073,109
2018-03-01,2018,A2918150104,90022075,81
2018-03-01,2018,A2918150104,90022076,132
2018-03-01,2018,A2918150104,90022077,73
2018-03-01,2018,A2918150104,90022079,120
2018-03-01,2018,A2918150104,90022080,135
2018-03-01,2018,A2918150104,90022081,55
2018-03-01,2018,A2918150104,90022083,137
2018-03-01,2018,A2918150104,90023023,30
2018-03-01,2018,A2918150104,90023024,17
2018-03-01,2018,A2918150104,90023025,19
2018-03-01,2018,A2918150104,90023027,26
2018-03-01,2018,A2918150104,90023028,28
2018-03-01,2018,A2918150104,90023029,14
2018-03-01,2018,A2918150104,90027207,21
2018-03-01,2018,A2918150105,70002017,221
2018-03-01,2018,A2918150105,70003181,76
2018-03-01,2018,A2918150105,70006157,61
2018-03-01,2018,A2918150105,70007199,92
2018-03-01,2018,A2918150105,70008169,123
2018-03-01,2018,A2918150105,70011193,9
2018-03-01,2018,A2918150105,70013125,16
2018-03-01,2018,A2918150105,70016177,6
2018-03-01,2018,A2918150105,70022084,99
2018-03-01,2018,A2918150105,70022085,107
2018-03-01,2018,A2918150105,70023031,5
2018-03-01,2018,A2918150105,70023032,10
2018-03-01,2018,A2918150105,70027208,6
2018-03-01,2018,A2918150105,80001019,145
2018-03-01,2018,A2918150105,80006155,39
2018-03-01,2018,A2918150105,80007195,689
2018-03-01,2018,A2918150105,80007196,415
2018-03-01,2018,A2918150105,90001020,7
2018-03-01,2018,A2918150105,90001021,7
2018-03-01,2018,A2918150105,90002001,669
2018-03-01,2018,A2918150105,90002003,472
2018-03-01,2018,A2918150105,90002004,554
2018-03-01,2018,A2918150105,90002005,330
2018-03-01,2018,A2918150105,90002007,708
2018-03-01,2018,A2918150105,90002008,971
2018-03-01,2018,A2918150105,90002009,521
2018-03-01,2018,A2918150105,90002011,580
2018-03-01,2018,A2918150105,90002012,175
2018-03-01,2018,A2918150105,90002013,380
2018-03-01,2018,A2918150105,90002015,138
2018-03-01,2018,A2918150105,90002016,337
2018-03-01,2018,A2918150105,90003179,81
2018-03-01,2018,A2918150105,90003180,103
2018-03-01,2018,A2918150105,90006153,48
2018-03-01,2018,A2918150105,90006156,39
2018-03-01,2018,A2918150105,90007197,166
2018-03-01,2018,A2918150105,90008164,27
2018-03-01,2018,A2918150105,90008165,99
2018-03-01,2018,A2918150105,90008167,113
2018-03-01,2018,A2918150105,90008168,231
2018-03-01,2018,A2918150105,90011185,23
2018-03-01,2018,A2918150105,90011187,9
2018-03-01,2018,A2918150105,90011188,12
2018-03-01,2018,A2918150105,90011189,47
2018-03-01,2018,A2918150105,90011191,50
2018-03-01,2018,A2918150105,90011192,29
2018-03-01,2018,A2918150105,90013116,14
2018-03-01,2018,A2918150105,90013117,8
2018-03-01,2018,A2918150105,90013119,3
2018-03-01,2018,A2918150105,90013120,9
2018-03-01,2018,A2918150105,90013121,13
2018-03-01,2018,A2918150105,90013123,17
2018-03-01,2018,A2918150105,90013124,3
2018-03-01,2018,A2918150105,90016171,4
2018-03-01,2018,A2918150105,90016172,5
2018-03-01,2018,A2918150105,90016173,1
2018-03-01,2018,A2918150105,90016175,2
2018-03-01,2018,A2918150105,90016176,3
2018-03-01,2018,A2918150105,90022071,138
2018-03-01,2018,A2918150105,90022072,154
2018-03-01,2018,A2918150105,90022073,118
2018-03-01,2018,A2918150105,90022075,87
2018-03-01,2018,A2918150105,90022076,23
2018-03-01,2018,A2918150105,90022077,44
2018-03-01,2018,A2918150105,90022079,51
2018-03-01,2018,A2918150105,90022080,164
2018-03-01,2018,A2918150105,90022081,237
2018-03-01,2018,A2918150105,90022083,80
2018-03-01,2018,A2918150105,90023023,10
2018-03-01,2018,A2918150105,90023024,8
2018-03-01,2018,A2918150105,90023025,36
2018-03-01,2018,A2918150105,90023027,8
2018-03-01,2018,A2918150105,90023028,31
2018-03-01,2018,A2918150105,90023029,27
2018-03-01,2018,A2918150105,90027207,39
2018-03-01,2018,A2918150106,70002017,408
2018-03-01,2018,A2918150106,70003181,16
2018-03-01,2018,A2918150106,70006157,22
2018-03-01,2018,A2918150106,70007199,183
2018-03-01,2018,A2918150106,70008169,178
2018-03-01,2018,A2918150106,70011193,38
2018-03-01,2018,A2918150106,70013125,3
2018-03-01,2018,A2918150106,70016177,5
2018-03-01,2018,A2918150106,70022084,89
2018-03-01,2018,A2918150106,70022085,92
2018-03-01,2018,A2918150106,70023031,29
2018-03-01,2018,A2918150106,70023032,16
2018-03-01,2018,A2918150106,70027208,38
2018-03-01,2018,A2918150106,80001019,67
2018-03-01,2018,A2918150106,80006155,158
2018-03-01,2018,A2918150106,80007195,694
2018-03-01,2018,A2918150106,80007196,219
2018-03-01,2018,A2918150106,90001020,29
2018-03-01,2018,A2918150106,90001021,14
2018-03-01,2018,A2918150106,90002001,679
2018-03-01,2018,A2918150106,90002003,216
2018-03-01,2018,A2918150106,90002004,549
2018-03-01,2018,A2918150106,90002005,224
2018-03-01,2018,A2918150106,90002007,504
2018-03-01,2018,A2918150106,90002008,320
2018-03-01,2018,A2918150106,90002009,795
2018-03-01,2018,A2918150106,90002011,451
2018-03-01,2018,A2918150106,90002012,361
2018-03-01,2018,A2918150106,90002013,98
2018-03-01,2018,A2918150106,90002015,184
2018-03-01,2018,A2918150106,90002016,425
2018-03-01,2018,A2918150106,90003179,73
2018-03-01,2018,A2918150106,90003180,69
2018-03-01,2018,A2918150106,90006153,53
2018-03-01,2018,A2918150106,90006156,52
2018-03-01,2018,A2918150106,90007197,28
2018-03-01,2018,A2918150106,90008164,201
2018-03-01,2018,A2918150106,90008165,150
2018-03-01,2018,A2918150106,90008167,122
2018-03-01,2018,A2918150106,90008168,45
2018-03-01,2018,A2918150106,90011185,45
2018-03-01,2018,A2918150106,90011187,72
2018-03-01,2018,A2918150106,90011188,28
2018-03-01,2018,A2918150106,90011189,13
2018-03-01,2018,A2918150106,90011191,63
2018-03-01,2018,A2918150106,90011192,28
2018-03-01,2018,A2918150106,90013116,10
2018-03-01,2018,A2918150106,90013117,3
2018-03-01,2018,A2918150106,90013119,17
2018-03-01,2018,A2918150106,90013120,14
2018-03-01,2018,A2918150106,90013121,8
2018-03-01,2018,A2918150106,90013123,6
2018-03-01,2018,A2918150106,90013124,13
2018-03-01,2018,A2918150106,90016171,2
2018-03-01,2018,A2918150106,90016172,3
2018-03-01,2018,A2918150106,90016173,6
2018-03-01,2018,A2918150106,90016175,2
2018-03-01,2018,A2918150106,90016176,6
2018-03-01,2018,A2918150106,90022071,111
2018-03-01,2018,A2918150106,90022072,110
2018-03-01,2018,A2918150106,90022073,70
2018-03-01,2018,A2918150106,90022075,159
2018-03-01,2018,A2918150106,90022076,139
2018-03-01,2018,A2918150106,90022077,54
2018-03-01,2018,A2918150106,90022079,34
2018-03-01,2018,A2918150106,90022080,119
2018-03-01,2018,A2918150106,90022081,66
2018-03-01,2018,A2918150106,90022083,24
2018-03-01,2018,A2918150106,90023023,23
2018-03-01,2018,A2918150106,90023024,28
2018-03-01,2018,A2918150106,90023025,24
2018-03-01,2018,A2918150106,90023027,11
2018-03-01,2018,A2918150106,90023028,15
2018-03-01,2018,A2918150106,90023029,13
2018-03-01,2018,A2918150106,90027207,34
2018-03-01,2018,A3018150201,70002017,386
2018-03-01,2018,A3018150201,70003181,44
2018-03-01,2018,A3018150201,70006157,57
2018-03-01,2018,A3018150201,70007199,193
2018-03-01,2018,A3018150201,70008169,228
2018-03-01,2018,A3018150201,70011193,76
2018-03-01,2018,A3018150201,70013125,13
2018-03-01,2018,A3018150201,70016177,4
2018-03-01,2018,A3018150201,70022084,93
2018-03-01,2018,A3018150201,70022085,69
2018-03-01,2018,A3018150201,70023031,34
2018-03-01,2018,A3018150201,70023032,6
2018-03-01,2018,A3018150201,70027208,52
2018-03-01,2018,A3018150201,80001019,94
2018-03-01,2018,A3018150201,80006155,24
2018-03-01,2018,A3018150201,80007195,670
2018-03-01,2018,A3018150201,80007196,281
2018-03-01,2018,A3018150201,90001020,8
2018-03-01,2018,A3018150201,90001021,24
2018-03-01,2018,A3018150201,90002001,490
2018-03-01,2018,A3018150201,90002003,117
2018-03-01,2018,A3018150201,90002004,149
2018-03-01,2018,A3018150201,90002005,618
2018-03-01,2018,A3018150201,90002007,296
2018-03-01,2018,A3018150201,90002008,186
2018-03-01,2018,A3018150201,90002009,527
2018-03-01,2018,A3018150201,90002011,453
2018-03-01,2018,A3018150201,90002012,401
2018-03-01,2018,A3018150201,90002013,722
2018-03-01,2018,A3018150201,90002015,218
2018-03-01,2018,A3018150201,90002016,233
2018-03-01,2018,A3018150201,90003179,64
2018-03-01,2018,A3018150201,90003180,113
2018-03-01,2018,A3018150201,90006153,21
2018-03-01,2018,A3018150201,90006156,65
2018-03-01,2018,A3018150201,90007197,220
2018-03-01,2018,A3018150201,90008164,59
2018-03-01,2018,A3018150201,90008165,115
2018-03-01,2018,A3018150201,90008167,103
2018-03-01,2018,A3018150201,90008168,157
2018-03-01,2018,A3018150201,90011185,73
2018-03-01,2018,A3018150201,90011187,69
2018-03-01,2018,A3018150201,90011188,35
2018-03-01,2018,A3018150201,90011189,46
2018-03-01,2018,A3018150201,90011191,54
2018-03-01,2018,A3018150201,90011192,13
2018-03-01,2018,A3018150201,90013116,4
2018-03-01,2018,A3018150201,90013117,6
2018-03-01,2018,A3018150201,90013119,18
2018-03-01,2018,A3018150201,90013120,11
2018-03-01,2018,A3018150201,90013121,13
2018-03-01,2018,A3018150201,90013123,12
2018-03-01,2018,A3018150201,90013124,10
2018-03-01,2018,A3018150201,90016171,9
2018-03-01,2018,A3018150201,90016172,9
2018-03-01,2018,A3018150201,90016173,7
2018-03-01,2018,A3018150201,90016175,7
2018-03-01,2018,A3018150201,90016176,5
2018-03-01,2018,A3018150201,90022071,89
2018-03-01,2018,A3018150201,90022072,113
2018-03-01,2018,A3018150201,90022073,90
2018-03-01,2018,A3018150201,90022075,112
2018-03-01,2018,A3018150201,90022076,67
2018-03-01,2018,A3018150201,90022077,145
2018-03-01,2018,A3018150201,90022079,100
2018-03-01,2018,A3018150201,90022080,105
2018-03-01,2018,A3018150201,90022081,77
2018-03-01,2018,A3018150201,90022083,49
2018-03-01,2018,A3018150201,90023023,36
2018-03-01,2018,A3018150201,90023024,22
2018-03-01,2018,A3018150201,90023025,35
2018-03-01,2018,A3018150201,90023027,30
2018-03-01,2018,A3018150201,90023028,17
2018-03-01,2018,A3018150201,90023029,16
2018-03-01,2018,A3018150201,90027207,60
2018-03-01,2018,A3018150202,70002017,353
2018-03-01,2018,A3018150202,70003181,62
2018-03-01,2018,A3018150202,70006157,14
2018-03-01,2018,A3018150202,70007199,60
2018-03-01,2018,A3018150202,70008169,67
2018-03-01,2018,A3018150202,70011193,17
2018-03-01,2018,A3018150202,70013125,9
2018-03-01,2018,A3018150202,70016177,6
2018-03-01,2018,A3018150202,70022084,156
2018-03-01,2018,A3018150202,70022085,133
2018-03-01,2018,A3018150202,70023031,9
2018-03-01,2018,A3018150202,70023032,28
2018-03-01,2018,A3018150202,70027208,53
2018-03-01,2018,A3018150202,80001019,74
2018-03-01,2018,A3018150202,80006155,242
2018-03-01,2018,A3018150202,80007195,329
2018-03-01,2018,A3018150202,80007196,391
2018-03-01,2018,A3018150202,90001020,15
2018-03-01,2018,A3018150202,90001021,6
2018-03-01,2018,A3018150202,90002001,139
2018-03-01,2018,A3018150202,90002003,758
2018-03-01,2018,A3018150202,90002004,83
2018-03-01,2018,A3018150202,90002005,183
2018-03-01,2018,A3018150202,90002007,412
2018-03-01,2018,A3018150202,90002008,878
2018-03-01,2018,A3018150202,90002009,884
2018-03-01,2018,A3018150202,90002011,496
2018-03-01,2018,A3018150202,90002012,591
2018-03-01,2018,A3018150202,90002013,106
2018-03-01,2018,A3018150202,90002015,190
2018-03-01,2018,A3018150202,90002016,505
2018-03-01,2018,A3018150202,90003179,52
2018-03-01,2018,A3018150202,90003180,35
2018-03-01,2018,A3018150202,90006153,10
2018-03-01,2018,A3018150202,90006156,66
2018-03-01,2018,A3018150202,90007197,19
2018-03-01,2018,A3018150202,90008164,138
2018-03-01,2018,A3018150202,90008165,207
2018-03-01,2018,A3018150202,90008167,196
2018-03-01,2018,A3018150202,90008168,58
2018-03-01,2018,A3018150202,90011185,38
2018-03-01,2018,A3018150202,90011187,19
2018-03-01,2018,A3018150202,90011188,41
2018-03-01,2018,A3018150202,90011189,13
2018-03-01,2018,A3018150202,90011191,51
2018-03-01,2018,A3018150202,90011192,18
2018-03-01,2018,A3018150202,90013116,2
2018-03-01,2018,A3018150202,90013117,17
2018-03-01,2018,A3018150202,90013119,19
2018-03-01,2018,A3018150202,90013120,15
2018-03-01,2018,A3018150202,90013121,5
2018-03-01,2018,A3018150202,90013123,18
2018-03-01,2018,A3018150202,90013124,5
2018-03-01,2018,A3018150202,90016171,2
2018-03-01,2018,A3018150202,90016172,8
2018-03-01,2018,A3018150202,90016173,7
2018-03-01,2018,A3018150202,90016175,6
2018-03-01,2018,A3018150202,90016176,5
2018-03-01,2018,A3018150202,90022071,61
2018-03-01,2018,A3018150202,90022072,120
2018-03-01,2018,A3018150202,90022073,93
2018-03-01,2018,A3018150202,90022075,58
2018-03-01,2018,A3018150202,90022076,98
2018-03-01,2018,A3018150202,90022077,94
2018-03-01,2018,A3018150202,90022079,15
2018-03-01,2018,A3018150202,90022080,70
2018-03-01,2018,A3018150202,90022081,137
2018-03-01,2018,A3018150202,90022083,65
2018-03-01,2018,A3018150202,90023023,52
2018-03-01,2018,A3018150202,90023024,14
2018-03-01,2018,A3018150202,90023025,15
2018-03-01,2018,A3018150202,90023027,37
2018-03-01,2018,A3018150202,90023028,17
2018-03-01,2018,A3018150202,90023029,14
2018-03-01,2018,A3018150202,90027207,41
2018-03-01,2018,A3018150203,70002017,380
2018-03-01,2018,A3018150203,70003181,66
2018-03-01,2018,A3018150203,70006157,20
2018-03-01,2018,A3018150203,70007199,63
2018-03-01,2018,A3018150203,70008169,77
2018-03-01,2018,A3018150203,70011193,70
2018-03-01,2018,A3018150203,70013125,4
2018-03-01,2018,A3018150203,70016177,2
2018-03-01,2018,A3018150203,70022084,22
2018-03-01,2018,A3018150203,70022085,165
2018-03-01,2018,A3018150203,70023031,31
2018-03-01,2018,A3018150203,70023032,15
