date,fiscal_year,product_code,customer_code,sold_quantity
2018-03-01,2018,A4118110107,90002004,7
2018-03-01,2018,A4118110107,90002005,4
2018-03-01,2018,A4118110107,90002007,3
2018-03-01,2018,A4118110107,90002008,12
2018-03-01,2018,A4118110107,90002009,5
2018-03-01,2018,A4118110107,90002011,8
2018-03-01,2018,A4118110107,90002012,11
2018-03-01,2018,A4118110107,90002013,4
2018-03-01,2018,A4118110107,90002015,6
2018-03-01,2018,A4118110107,90002016,8
2018-03-01,2018,A4118110107,90003179,1
2018-03-01,2018,A4118110107,90003180,3
2018-03-01,2018,A4118110107,90006156,2
2018-03-01,2018,A4118110107,90007197,2
2018-03-01,2018,A4118110107,90008164,3
2018-03-01,2018,A4118110107,90008165,3
2018-03-01,2018,A4118110107,90008167,3
2018-03-01,2018,A4118110107,90008168,3
2018-03-01,2018,A4118110107,90011185,2
2018-03-01,2018,A4118110107,90011187,1
2018-03-01,2018,A4118110107,90011188,2
2018-03-01,2018,A4118110107,90011189,2
2018-03-01,2018,A4118110107,90011191,1
2018-03-01,2018,A4118110107,90011192,2
2018-03-01,2018,A4118110107,90022071,4
2018-03-01,2018,A4118110107,90022072,6
2018-03-01,2018,A4118110107,90022073,4
2018-03-01,2018,A4118110107,90022075,3
2018-03-01,2018,A4118110107,90022076,6
2018-03-01,2018,A4118110107,90022077,5
2018-03-01,2018,A4118110107,90022079,5
2018-03-01,2018,A4118110107,90022080,2
2018-03-01,2018,A4118110107,90022081,3
2018-03-01,2018,A4118110107,90022083,4
2018-03-01,2018,A4118110107,90023023,1
2018-03-01,2018,A4118110107,90023024,1
2018-03-01,2018,A4118110107,90023025,1
2018-03-01,2018,A4118110107,90023028,1
2018-03-01,2018,A4118110107,90027207,1
2018-03-01,2018,A4218110201,70002017,5
2018-03-01,2018,A4218110201,70003181,1
2018-03-01,2018,A4218110201,70006157,1
2018-03-01,2018,A4218110201,70007199,7
2018-03-01,2018,A4218110201,70008169,3
2018-03-01,2018,A4218110201,70011193,2
2018-03-01,2018,A4218110201,70022084,5
2018-03-01,2018,A4218110201,70022085,2
2018-03-01,2018,A4218110201,70023031,1
2018-03-01,2018,A4218110201,70027208,1
2018-03-01,2018,A4218110201,80001019,1
2018-03-01,2018,A4218110201,80006155,2
2018-03-01,2018,A4218110201,80007195,11
2018-03-01,2018,A4218110201,80007196,15
2018-03-01,2018,A4218110201,90001021,1
2018-03-01,2018,A4218110201,90002001,4
2018-03-01,2018,A4218110201,90002003,7
2018-03-01,2018,A4218110201,90002004,5
2018-03-01,2018,A4218110201,90002005,9
2018-03-01,2018,A4218110201,90002007,5
2018-03-01,2018,A4218110201,90002008,6
2018-03-01,2018,A4218110201,90002009,12
2018-03-01,2018,A4218110201,90002011,12
2018-03-01,2018,A4218110201,90002012,11
2018-03-01,2018,A4218110201,90002013,10
2018-03-01,2018,A4218110201,90002015,7
2018-03-01,2018,A4218110201,90002016,6
2018-03-01,2018,A4218110201,90003179,2
2018-03-01,2018,A4218110201,90003180,1
2018-03-01,2018,A4218110201,90006156,1
2018-03-01,2018,A4218110201,90007197,2
2018-03-01,2018,A4218110201,90008164,3
2018-03-01,2018,A4218110201,90008165,3
2018-03-01,2018,A4218110201,90008167,2
2018-03-01,2018,A4218110201,90008168,2
2018-03-01,2018,A4218110201,90011185,1
2018-03-01,2018,A4218110201,90011187,1
2018-03-01,2018,A4218110201,90011188,2
2018-03-01,2018,A4218110201,90011189,1
2018-03-01,2018,A4218110201,90011191,2
2018-03-01,2018,A4218110201,90011192,2
2018-03-01,2018,A4218110201,90013116,1
2018-03-01,2018,A4218110201,90022071,2
2018-03-01,2018,A4218110201,90022072,4
2018-03-01,2018,A4218110201,90022073,5
2018-03-01,2018,A4218110201,90022075,3
2018-03-01,2018,A4218110201,90022076,5
2018-03-01,2018,A4218110201,90022077,2
2018-03-01,2018,A4218110201,90022079,2
2018-03-01,2018,A4218110201,90022080,2
2018-03-01,2018,A4218110201,90022081,9
2018-03-01,2018,A4218110201,90022083,4
2018-03-01,2018,A4218110201,90023024,1
2018-03-01,2018,A4218110201,90023028,1
2018-03-01,2018,A4218110201,90027207,1
2018-03-01,2018,A4218110202,70002017,5
2018-03-01,2018,A4218110202,70003181,4
2018-03-01,2018,A4218110202,70007199,4
2018-03-01,2018,A4218110202,70008169,1
2018-03-01,2018,A4218110202,70011193,1
2018-03-01,2018,A4218110202,70022084,6
2018-03-01,2018,A4218110202,70022085,1
2018-03-01,2018,A4218110202,70023031,1
2018-03-01,2018,A4218110202,70023032,1
2018-03-01,2018,A4218110202,70027208,1
2018-03-01,2018,A4218110202,80001019,2
2018-03-01,2018,A4218110202,80006155,5
2018-03-01,2018,A4218110202,80007195,28
2018-03-01,2018,A4218110202,80007196,28
2018-03-01,2018,A4218110202,90002001,12
2018-03-01,2018,A4218110202,90002003,4
2018-03-01,2018,A4218110202,90002004,12
2018-03-01,2018,A4218110202,90002005,9
2018-03-01,2018,A4218110202,90002007,11
2018-03-01,2018,A4218110202,90002008,8
2018-03-01,2018,A4218110202,90002009,5
2018-03-01,2018,A4218110202,90002011,11
2018-03-01,2018,A4218110202,90002012,11
2018-03-01,2018,A4218110202,90002013,11
2018-03-01,2018,A4218110202,90002015,11
2018-03-01,2018,A4218110202,90002016,7
2018-03-01,2018,A4218110202,90003179,1
2018-03-01,2018,A4218110202,90003180,1
2018-03-01,2018,A4218110202,90006153,2
2018-03-01,2018,A4218110202,90006156,2
2018-03-01,2018,A4218110202,90007197,5
2018-03-01,2018,A4218110202,90008164,2
2018-03-01,2018,A4218110202,90008165,3
2018-03-01,2018,A4218110202,90008167,1
2018-03-01,2018,A4218110202,90008168,3
2018-03-01,2018,A4218110202,90011185,2
2018-03-01,2018,A4218110202,90011187,2
2018-03-01,2018,A4218110202,90011188,2
2018-03-01,2018,A4218110202,90011189,2
2018-03-01,2018,A4218110202,90011191,1
2018-03-01,2018,A4218110202,90011192,1
2018-03-01,2018,A4218110202,90013119,1
2018-03-01,2018,A4218110202,90013120,1
2018-03-01,2018,A4218110202,90022071,3
2018-03-01,2018,A4218110202,90022072,5
2018-03-01,2018,A4218110202,90022073,3
2018-03-01,2018,A4218110202,90022075,6
2018-03-01,2018,A4218110202,90022076,5
2018-03-01,2018,A4218110202,90022077,3
2018-03-01,2018,A4218110202,90022079,5
2018-03-01,2018,A4218110202,90022080,2
2018-03-01,2018,A4218110202,90022081,3
2018-03-01,2018,A4218110202,90022083,3
2018-03-01,2018,A4218110202,90023023,1
2018-03-01,2018,A4218110202,90023025,1
2018-03-01,2018,A4218110202,90023028,1
2018-03-01,2018,A4218110202,90027207,2
2018-03-01,2018,A4218110203,70002017,3
2018-03-01,2018,A4218110203,70003181,3
2018-03-01,2018,A4218110203,70006157,1
2018-03-01,2018,A4218110203,70007199,7
2018-03-01,2018,A4218110203,70008169,3
2018-03-01,2018,A4218110203,70011193,1
2018-03-01,2018,A4218110203,70022084,2
2018-03-01,2018,A4218110203,70022085,5
2018-03-01,2018,A4218110203,70023031,1
2018-03-01,2018,A4218110203,70027208,1
2018-03-01,2018,A4218110203,80006155,2
2018-03-01,2018,A4218110203,80007195,23
2018-03-01,2018,A4218110203,80007196,10
2018-03-01,2018,A4218110203,90002001,9
2018-03-01,2018,A4218110203,90002003,10
2018-03-01,2018,A4218110203,90002004,5
2018-03-01,2018,A4218110203,90002005,9
2018-03-01,2018,A4218110203,90002007,9
2018-03-01,2018,A4218110203,90002008,13
2018-03-01,2018,A4218110203,90002009,6
2018-03-01,2018,A4218110203,90002011,5
2018-03-01,2018,A4218110203,90002012,5
2018-03-01,2018,A4218110203,90002013,2
2018-03-01,2018,A4218110203,90002015,10
2018-03-01,2018,A4218110203,90002016,10
2018-03-01,2018,A4218110203,90003179,3
2018-03-01,2018,A4218110203,90003180,2
2018-03-01,2018,A4218110203,90006153,2
2018-03-01,2018,A4218110203,90006156,1
2018-03-01,2018,A4218110203,90007197,5
2018-03-01,2018,A4218110203,90008164,3
2018-03-01,2018,A4218110203,90008165,1
2018-03-01,2018,A4218110203,90008167,2
2018-03-01,2018,A4218110203,90008168,1
2018-03-01,2018,A4218110203,90011185,2
2018-03-01,2018,A4218110203,90011187,2
2018-03-01,2018,A4218110203,90011188,2
2018-03-01,2018,A4218110203,90011189,1
2018-03-01,2018,A4218110203,90011191,2
2018-03-01,2018,A4218110203,90011192,2
2018-03-01,2018,A4218110203,90013119,1
2018-03-01,2018,A4218110203,90022071,4
2018-03-01,2018,A4218110203,90022072,5
2018-03-01,2018,A4218110203,90022073,4
2018-03-01,2018,A4218110203,90022075,4
2018-03-01,2018,A4218110203,90022076,3
2018-03-01,2018,A4218110203,90022077,3
2018-03-01,2018,A4218110203,90022079,6
2018-03-01,2018,A4218110203,90022080,2
2018-03-01,2018,A4218110203,90022081,6
2018-03-01,2018,A4218110203,90022083,5
2018-03-01,2018,A4218110203,90023024,1
2018-03-01,2018,A4218110203,90027207,2
2018-03-01,2018,A4218110204,70002017,4
2018-03-01,2018,A4218110204,70003181,2
2018-03-01,2018,A4218110204,70006157,1
2018-03-01,2018,A4218110204,70007199,6
2018-03-01,2018,A4218110204,70008169,3
2018-03-01,2018,A4218110204,70011193,2
2018-03-01,2018,A4218110204,70022084,3
2018-03-01,2018,A4218110204,70022085,4
2018-03-01,2018,A4218110204,70023031,1
2018-03-01,2018,A4218110204,70023032,1
2018-03-01,2018,A4218110204,70027208,1
2018-03-01,2018,A4218110204,80001019,1
2018-03-01,2018,A4218110204,80006155,6
2018-03-01,2018,A4218110204,80007195,22
2018-03-01,2018,A4218110204,80007196,9
2018-03-01,2018,A4218110204,90002001,8
2018-03-01,2018,A4218110204,90002003,8
2018-03-01,2018,A4218110204,90002004,5
2018-03-01,2018,A4218110204,90002005,7
2018-03-01,2018,A4218110204,90002007,11
2018-03-01,2018,A4218110204,90002008,8
2018-03-01,2018,A4218110204,90002009,4
2018-03-01,2018,A4218110204,90002011,12
2018-03-01,2018,A4218110204,90002012,10
2018-03-01,2018,A4218110204,90002013,12
2018-03-01,2018,A4218110204,90002015,7
2018-03-01,2018,A4218110204,90002016,2
2018-03-01,2018,A4218110204,90003179,3
2018-03-01,2018,A4218110204,90003180,2
2018-03-01,2018,A4218110204,90006153,1
2018-03-01,2018,A4218110204,90007197,2
2018-03-01,2018,A4218110204,90008164,2
2018-03-01,2018,A4218110204,90008165,1
2018-03-01,2018,A4218110204,90008167,1
2018-03-01,2018,A4218110204,90008168,1
2018-03-01,2018,A4218110204,90011185,2
2018-03-01,2018,A4218110204,90011187,1
2018-03-01,2018,A4218110204,90011188,1
2018-03-01,2018,A4218110204,90011189,2
2018-03-01,2018,A4218110204,90011191,2
2018-03-01,2018,A4218110204,90011192,1
2018-03-01,2018,A4218110204,90013119,1
2018-03-01,2018,A4218110204,90022071,4
2018-03-01,2018,A4218110204,90022072,6
2018-03-01,2018,A4218110204,90022073,2
2018-03-01,2018,A4218110204,90022075,3
2018-03-01,2018,A4218110204,90022076,5
2018-03-01,2018,A4218110204,90022077,3
2018-03-01,2018,A4218110204,90022079,3
2018-03-01,2018,A4218110204,90022080,5
2018-03-01,2018,A4218110204,90022081,6
2018-03-01,2018,A4218110204,90022083,1
2018-03-01,2018,A4218110204,90023023,1
2018-03-01,2018,A4218110204,90023027,1
2018-03-01,2018,A4218110204,90023028,1
2018-03-01,2018,A4218110204,90027207,1
2018-03-01,2018,A4218110205,70002017,9
2018-03-01,2018,A4218110205,70003181,1
2018-03-01,2018,A4218110205,70006157,1
2018-03-01,2018,A4218110205,70007199,4
2018-03-01,2018,A4218110205,70008169,2
2018-03-01,2018,A4218110205,70011193,2
2018-03-01,2018,A4218110205,70022084,2
2018-03-01,2018,A4218110205,70022085,2
2018-03-01,2018,A4218110205,70023031,1
2018-03-01,2018,A4218110205,70023032,1
2018-03-01,2018,A4218110205,70027208,1
2018-03-01,2018,A4218110205,80001019,2
2018-03-01,2018,A4218110205,80006155,6
2018-03-01,2018,A4218110205,80007195,22
2018-03-01,2018,A4218110205,80007196,28
2018-03-01,2018,A4218110205,90001021,1
2018-03-01,2018,A4218110205,90002001,2
2018-03-01,2018,A4218110205,90002003,7
2018-03-01,2018,A4218110205,90002004,12
2018-03-01,2018,A4218110205,90002005,11
2018-03-01,2018,A4218110205,90002007,8
2018-03-01,2018,A4218110205,90002008,17
2018-03-01,2018,A4218110205,90002009,16
2018-03-01,2018,A4218110205,90002011,4
2018-03-01,2018,A4218110205,90002012,8
2018-03-01,2018,A4218110205,90002013,7
2018-03-01,2018,A4218110205,90002015,9
2018-03-01,2018,A4218110205,90002016,9
2018-03-01,2018,A4218110205,90003179,3
2018-03-01,2018,A4218110205,90003180,4
2018-03-01,2018,A4218110205,90006153,1
2018-03-01,2018,A4218110205,90007197,3
2018-03-01,2018,A4218110205,90008164,2
2018-03-01,2018,A4218110205,90008165,3
2018-03-01,2018,A4218110205,90008167,1
2018-03-01,2018,A4218110205,90008168,3
2018-03-01,2018,A4218110205,90011185,1
2018-03-01,2018,A4218110205,90011187,1
2018-03-01,2018,A4218110205,90011188,1
2018-03-01,2018,A4218110205,90011189,1
2018-03-01,2018,A4218110205,90011191,1
2018-03-01,2018,A4218110205,90011192,1
2018-03-01,2018,A4218110205,90013120,1
2018-03-01,2018,A4218110205,90013123,1
2018-03-01,2018,A4218110205,90013124,1
2018-03-01,2018,A4218110205,90022071,3
2018-03-01,2018,A4218110205,90022072,2
2018-03-01,2018,A4218110205,90022073,2
2018-03-01,2018,A4218110205,90022075,6
2018-03-01,2018,A4218110205,90022076,1
2018-03-01,2018,A4218110205,90022077,5
2018-03-01,2018,A4218110205,90022079,2
2018-03-01,2018,A4218110205,90022080,4
2018-03-01,2018,A4218110205,90022081,5
2018-03-01,2018,A4218110205,90022083,3
2018-03-01,2018,A4218110205,90023027,1
2018-03-01,2018,A4218110205,90023029,1
2018-03-01,2018,A4218110205,90027207,1
2018-03-01,2018,A4918110101,70002017,5
2018-03-01,2018,A4918110101,70003181,1
2018-03-01,2018,A4918110101,70007199,1
2018-03-01,2018,A4918110101,70008169,1
2018-03-01,2018,A4918110101,70011193,1
2018-03-01,2018,A4918110101,70022084,3
2018-03-01,2018,A4918110101,70022085,4
2018-03-01,2018,A4918110101,70023032,1
2018-03-01,2018,A4918110101,80001019,1
2018-03-01,2018,A4918110101,80006155,4
2018-03-01,2018,A4918110101,80007195,8
2018-03-01,2018,A4918110101,80007196,17
2018-03-01,2018,A4918110101,90002001,7
2018-03-01,2018,A4918110101,90002003,3
2018-03-01,2018,A4918110101,90002004,9
2018-03-01,2018,A4918110101,90002005,8
2018-03-01,2018,A4918110101,90002007,9
2018-03-01,2018,A4918110101,90002008,15
2018-03-01,2018,A4918110101,90002009,8
2018-03-01,2018,A4918110101,90002011,8
2018-03-01,2018,A4918110101,90002012,6
2018-03-01,2018,A4918110101,90002013,3
2018-03-01,2018,A4918110101,90002015,6
2018-03-01,2018,A4918110101,90002016,2
2018-03-01,2018,A4918110101,90003179,3
2018-03-01,2018,A4918110101,90003180,2
2018-03-01,2018,A4918110101,90006153,1
2018-03-01,2018,A4918110101,90007197,2
2018-03-01,2018,A4918110101,90008164,1
2018-03-01,2018,A4918110101,90008165,1
2018-03-01,2018,A4918110101,90008167,2
2018-03-01,2018,A4918110101,90008168,2
2018-03-01,2018,A4918110101,90011185,1
2018-03-01,2018,A4918110101,90011187,1
2018-03-01,2018,A4918110101,90011188,1
2018-03-01,2018,A4918110101,90022071,2
2018-03-01,2018,A4918110101,90022072,3
2018-03-01,2018,A4918110101,90022073,3
2018-03-01,2018,A4918110101,90022075,1
2018-03-01,2018,A4918110101,90022076,2
2018-03-01,2018,A4918110101,90022077,4
2018-03-01,2018,A4918110101,90022079,3
2018-03-01,2018,A4918110101,90022080,1
2018-03-01,2018,A4918110101,90022081,5
2018-03-01,2018,A4918110101,90022083,4
2018-03-01,2018,A4918110101,90023027,1
2018-03-01,2018,A4918110101,90027207,1
2018-03-01,2018,A4918110102,70002017,3
2018-03-01,2018,A4918110102,70003181,2
2018-03-01,2018,A4918110102,70007199,5
2018-03-01,2018,A4918110102,70022084,3
2018-03-01,2018,A4918110102,70022085,4
2018-03-01,2018,A4918110102,70023031,1
2018-03-01,2018,A4918110102,70027208,1
2018-03-01,2018,A4918110102,80001019,1
2018-03-01,2018,A4918110102,80006155,5
2018-03-01,2018,A4918110102,80007195,15
2018-03-01,2018,A4918110102,80007196,11
2018-03-01,2018,A4918110102,90002001,8
2018-03-01,2018,A4918110102,90002003,4
2018-03-01,2018,A4918110102,90002004,9
2018-03-01,2018,A4918110102,90002005,7
2018-03-01,2018,A4918110102,90002007,7
2018-03-01,2018,A4918110102,90002008,5
2018-03-01,2018,A4918110102,90002009,2
2018-03-01,2018,A4918110102,90002011,2
2018-03-01,2018,A4918110102,90002012,7
2018-03-01,2018,A4918110102,90002013,4
2018-03-01,2018,A4918110102,90002015,7
2018-03-01,2018,A4918110102,90002016,2
2018-03-01,2018,A4918110102,90003179,3
2018-03-01,2018,A4918110102,90003180,2
2018-03-01,2018,A4918110102,90006153,1
2018-03-01,2018,A4918110102,90007197,6
2018-03-01,2018,A4918110102,90008164,2
2018-03-01,2018,A4918110102,90008165,2
2018-03-01,2018,A4918110102,90008167,1
2018-03-01,2018,A4918110102,90008168,3
2018-03-01,2018,A4918110102,90011185,1
2018-03-01,2018,A4918110102,90011187,1
2018-03-01,2018,A4918110102,90011188,1
2018-03-01,2018,A4918110102,90011189,1
2018-03-01,2018,A4918110102,90011191,2
2018-03-01,2018,A4918110102,90011192,1
2018-03-01,2018,A4918110102,90022071,3
2018-03-01,2018,A4918110102,90022072,2
2018-03-01,2018,A4918110102,90022073,2
2018-03-01,2018,A4918110102,90022075,5
2018-03-01,2018,A4918110102,90022076,3
2018-03-01,2018,A4918110102,90022077,2
2018-03-01,2018,A4918110102,90022079,4
2018-03-01,2018,A4918110102,90022080,5
2018-03-01,2018,A4918110102,90022081,6
2018-03-01,2018,A4918110102,90022083,1
2018-03-01,2018,A4918110102,90023028,1
2018-03-01,2018,A4918110102,90023029,1
2018-03-01,2018,A4918110102,90027207,1
2018-03-01,2018,A4918110103,70002017,10
2018-03-01,2018,A4918110103,70003181,1
2018-03-01,2018,A4918110103,70006157,1
2018-03-01,2018,A4918110103,70007199,2
2018-03-01,2018,A4918110103,70008169,1
2018-03-01,2018,A4918110103,70011193,1
2018-03-01,2018,A4918110103,70022084,2
2018-03-01,2018,A4918110103,70022085,4
2018-03-01,2018,A4918110103,70023032,1
2018-03-01,2018,A4918110103,70027208,1
2018-03-01,2018,A4918110103,80001019,1
2018-03-01,2018,A4918110103,80006155,4
2018-03-01,2018,A4918110103,80007195,7
2018-03-01,2018,A4918110103,80007196,13
2018-03-01,2018,A4918110103,90002001,8
2018-03-01,2018,A4918110103,90002003,7
2018-03-01,2018,A4918110103,90002004,7
2018-03-01,2018,A4918110103,90002005,9
2018-03-01,2018,A4918110103,90002007,2
2018-03-01,2018,A4918110103,90002008,16
2018-03-01,2018,A4918110103,90002009,4
2018-03-01,2018,A4918110103,90002011,3
2018-03-01,2018,A4918110103,90002012,7
2018-03-01,2018,A4918110103,90002013,9
2018-03-01,2018,A4918110103,90002015,7
2018-03-01,2018,A4918110103,90002016,4
2018-03-01,2018,A4918110103,90003179,3
2018-03-01,2018,A4918110103,90003180,1
2018-03-01,2018,A4918110103,90006153,1
2018-03-01,2018,A4918110103,90007197,3
2018-03-01,2018,A4918110103,90008164,2
2018-03-01,2018,A4918110103,90008165,2
2018-03-01,2018,A4918110103,90008167,2
2018-03-01,2018,A4918110103,90008168,1
2018-03-01,2018,A4918110103,90011185,1
2018-03-01,2018,A4918110103,90011187,1
2018-03-01,2018,A4918110103,90011188,1
2018-03-01,2018,A4918110103,90011189,1
2018-03-01,2018,A4918110103,90011191,1
2018-03-01,2018,A4918110103,90011192,1
2018-03-01,2018,A4918110103,90022071,4
2018-03-01,2018,A4918110103,90022072,2
2018-03-01,2018,A4918110103,90022073,3
2018-03-01,2018,A4918110103,90022075,2
2018-03-01,2018,A4918110103,90022076,5
2018-03-01,2018,A4918110103,90022077,4
2018-03-01,2018,A4918110103,90022079,1
2018-03-01,2018,A4918110103,90022080,4
2018-03-01,2018,A4918110103,90022081,2
2018-03-01,2018,A4918110103,90022083,1
2018-03-01,2018,A4918110103,90023023,1
2018-03-01,2018,A4918110103,90023025,1
2018-03-01,2018,A4918110104,70002017,8
2018-03-01,2018,A4918110104,70003181,1
2018-03-01,2018,A4918110104,70006157,1
2018-03-01,2018,A4918110104,70007199,6
2018-03-01,2018,A4918110104,70008169,1
2018-03-01,2018,A4918110104,70022084,2
2018-03-01,2018,A4918110104,70022085,2
2018-03-01,2018,A4918110104,70023032,1
2018-03-01,2018,A4918110104,80001019,1
2018-03-01,2018,A4918110104,80006155,2
2018-03-01,2018,A4918110104,80007195,15
2018-03-01,2018,A4918110104,80007196,12
2018-03-01,2018,A4918110104,90002001,9
2018-03-01,2018,A4918110104,90002003,5
2018-03-01,2018,A4918110104,90002004,8
2018-03-01,2018,A4918110104,90002005,2
2018-03-01,2018,A4918110104,90002007,2
2018-03-01,2018,A4918110104,90002008,14
2018-03-01,2018,A4918110104,90002009,4
2018-03-01,2018,A4918110104,90002011,5
2018-03-01,2018,A4918110104,90002012,7
2018-03-01,2018,A4918110104,90002013,9
2018-03-01,2018,A4918110104,90002015,7
2018-03-01,2018,A4918110104,90002016,8
2018-03-01,2018,A4918110104,90003179,1
2018-03-01,2018,A4918110104,90003180,1
2018-03-01,2018,A4918110104,90006153,1
2018-03-01,2018,A4918110104,90006156,1
2018-03-01,2018,A4918110104,90007197,3
2018-03-01,2018,A4918110104,90008164,2
2018-03-01,2018,A4918110104,90008165,2
2018-03-01,2018,A4918110104,90008167,1
2018-03-01,2018,A4918110104,90008168,1
2018-03-01,2018,A4918110104,90011185,2
2018-03-01,2018,A4918110104,90011188,1
2018-03-01,2018,A4918110104,90011189,1
2018-03-01,2018,A4918110104,90011192,1
2018-03-01,2018,A4918110104,90022071,3
2018-03-01,2018,A4918110104,90022072,4
2018-03-01,2018,A4918110104,90022073,2
2018-03-01,2018,A4918110104,90022075,2
2018-03-01,2018,A4918110104,90022076,2
2018-03-01,2018,A4918110104,90022077,2
2018-03-01,2018,A4918110104,90022079,4
2018-03-01,2018,A4918110104,90022080,4
2018-03-01,2018,A4918110104,90022081,8
2018-03-01,2018,A4918110104,90022083,2
2018-03-01,2018,A4918110104,90023023,1
2018-03-01,2018,A4918110104,90023024,1
2018-03-01,2018,A4918110104,90023025,1
2018-03-01,2018,A4918110104,90023028,1
2018-03-01,2018,A4918110104,90027207,1
2018-03-01,2018,A5018110201,70002017,8
2018-03-01,2018,A5018110201,70003181,2
2018-03-01,2018,A5018110201,70007199,2
2018-03-01,2018,A5018110201,70022084,1
2018-03-01,2018,A5018110201,70022085,1
2018-03-01,2018,A5018110201,70023031,1
2018-03-01,2018,A5018110201,70023032,1
2018-03-01,2018,A5018110201,70027208,1
2018-03-01,2018,A5018110201,80001019,1
2018-03-01,2018,A5018110201,80006155,2
2018-03-01,2018,A5018110201,80007195,20
2018-03-01,2018,A5018110201,80007196,23
2018-03-01,2018,A5018110201,90002001,9
2018-03-01,2018,A5018110201,90002003,5
2018-03-01,2018,A5018110201,90002004,7
2018-03-01,2018,A5018110201,90002005,3
2018-03-01,2018,A5018110201,90002007,2
2018-03-01,2018,A5018110201,90002008,3
2018-03-01,2018,A5018110201,90002009,10
2018-03-01,2018,A5018110201,90002011,4
2018-03-01,2018,A5018110201,90002012,2
2018-03-01,2018,A5018110201,90002013,5
2018-03-01,2018,A5018110201,90002015,3
2018-03-01,2018,A5018110201,90002016,2
2018-03-01,2018,A5018110201,90003179,2
2018-03-01,2018,A5018110201,90003180,3
2018-03-01,2018,A5018110201,90006153,1
2018-03-01,2018,A5018110201,90006156,1
2018-03-01,2018,A5018110201,90007197,4
2018-03-01,2018,A5018110201,90008164,2
2018-03-01,2018,A5018110201,90008165,2
2018-03-01,2018,A5018110201,90008167,1
2018-03-01,2018,A5018110201,90008168,1
2018-03-01,2018,A5018110201,90011185,2
2018-03-01,2018,A5018110201,90011188,2
2018-03-01,2018,A5018110201,90011189,1
2018-03-01,2018,A5018110201,90011191,1
2018-03-01,2018,A5018110201,90011192,1
2018-03-01,2018,A5018110201,90022071,4
2018-03-01,2018,A5018110201,90022072,4
2018-03-01,2018,A5018110201,90022073,2
2018-03-01,2018,A5018110201,90022075,4
2018-03-01,2018,A5018110201,90022076,2
2018-03-01,2018,A5018110201,90022077,3
2018-03-01,2018,A5018110201,90022079,2
2018-03-01,2018,A5018110201,90022080,1
2018-03-01,2018,A5018110201,90022081,6
2018-03-01,2018,A5018110201,90022083,1
2018-03-01,2018,A5018110201,90023023,1
2018-03-01,2018,A5018110201,90027207,1
2018-03-01,2018,A5018110202,70002017,3
2018-03-01,2018,A5018110202,70003181,2
2018-03-01,2018,A5018110202,70006157,1
2018-03-01,2018,A5018110202,70007199,5
2018-03-01,2018,A5018110202,70008169,2
2018-03-01,2018,A5018110202,70011193,1
2018-03-01,2018,A5018110202,70022084,4
2018-03-01,2018,A5018110202,70022085,2
2018-03-01,2018,A5018110202,70023031,1
2018-03-01,2018,A5018110202,70027208,1
2018-03-01,2018,A5018110202,80006155,2
2018-03-01,2018,A5018110202,80007195,14
2018-03-01,2018,A5018110202,80007196,22
2018-03-01,2018,A5018110202,90002001,5
2018-03-01,2018,A5018110202,90002003,8
2018-03-01,2018,A5018110202,90002004,4
2018-03-01,2018,A5018110202,90002005,7
2018-03-01,2018,A5018110202,90002007,8
2018-03-01,2018,A5018110202,90002008,9
2018-03-01,2018,A5018110202,90002009,9
2018-03-01,2018,A5018110202,90002011,4
2018-03-01,2018,A5018110202,90002012,5
2018-03-01,2018,A5018110202,90002013,7
2018-03-01,2018,A5018110202,90002015,3
2018-03-01,2018,A5018110202,90002016,3
2018-03-01,2018,A5018110202,90003179,2
2018-03-01,2018,A5018110202,90003180,1
2018-03-01,2018,A5018110202,90006153,1
2018-03-01,2018,A5018110202,90006156,1
2018-03-01,2018,A5018110202,90007197,2
2018-03-01,2018,A5018110202,90008164,2
2018-03-01,2018,A5018110202,90008165,1
2018-03-01,2018,A5018110202,90008167,2
2018-03-01,2018,A5018110202,90008168,1
2018-03-01,2018,A5018110202,90011185,2
2018-03-01,2018,A5018110202,90011187,1
2018-03-01,2018,A5018110202,90011189,1
2018-03-01,2018,A5018110202,90011191,2
2018-03-01,2018,A5018110202,90022071,3
2018-03-01,2018,A5018110202,90022072,3
2018-03-01,2018,A5018110202,90022073,1
2018-03-01,2018,A5018110202,90022075,4
2018-03-01,2018,A5018110202,90022076,3
2018-03-01,2018,A5018110202,90022077,3
2018-03-01,2018,A5018110202,90022079,3
2018-03-01,2018,A5018110202,90022080,4
2018-03-01,2018,A5018110202,90022081,3
2018-03-01,2018,A5018110202,90022083,2
2018-03-01,2018,A5018110202,90023023,1
2018-03-01,2018,A5018110202,90023024,1
2018-03-01,2018,A5018110202,90023025,1
2018-03-01,2018,A5018110202,90023029,1
2018-03-01,2018,A5018110203,70002017,8
2018-03-01,2018,A5018110203,70003181,2
2018-03-01,2018,A5018110203,70007199,4
2018-03-01,2018,A5018110203,70008169,2
2018-03-01,2018,A5018110203,70011193,1
2018-03-01,2018,A5018110203,70022084,2
2018-03-01,2018,A5018110203,70022085,2
2018-03-01,2018,A5018110203,70027208,1
2018-03-01,2018,A5018110203,80001019,1
2018-03-01,2018,A5018110203,80006155,2
2018-03-01,2018,A5018110203,80007195,23
2018-03-01,2018,A5018110203,80007196,20
2018-03-01,2018,A5018110203,90002001,3
2018-03-01,2018,A5018110203,90002003,4
